#metric_id,frequency_type,subject,measure,gdf_id,graph_id,discovery_ts
03000200BA20000001000000050000001A00000003000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens5,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Dropped/Sec,10029,4,1617690412
03000200BA20000001000000050000001A00000004000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens5,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts FIFO Error/Sec,10029,5,1617690412
03000200BA20000001000000050000001A00000005000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens5,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Frame Error/Sec,10029,6,1617690412
03000200BA20000001000000050000001A00000006000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens5,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts compressed/Sec,10029,7,1617690412
03000200BA20000001000000050000001A00000007000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens5,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts multicast/Sec,10029,8,1617690412
03000200BA20000001000000050000001A00000008000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens5,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Throughput (Kbps),10029,9,1617690412
03000200BA20000001000000050000001A00000009000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens5,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts OK/Sec,10029,10,1617690412
03000200BA20000001000000050000001A0000000A000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens5,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts Error/Sec,10029,11,1617690412
03000200BA20000001000000050000001A0000000B000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens5,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts Dropped/Sec,10029,12,1617690412
03000200BA20000001000000050000001A0000000C000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens5,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts FIFO Error/Sec,10029,13,1617690412
03000200BA20000001000000050000001A0000000D000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens5,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts colls/Sec,10029,14,1617690412
03000200BA20000001000000050000001A0000000E000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens5,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts carrier/Sec,10029,15,1617690412
03000200BA20000001000000050000001A0000000F000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens5,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts compressed/Sec,10029,16,1617690412
03000200BA20000001000000060000001A00000000000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens6,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Throughput (Kbps),10029,1,1617690412
03000200BA20000001000000060000001A00000001000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens6,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts OK/Sec,10029,2,1617690412
03000200BA20000001000000060000001A00000002000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens6,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Error/Sec,10029,3,1617690412
03000200BA20000001000000060000001A00000003000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens6,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Dropped/Sec,10029,4,1617690412
03000200BA20000001000000060000001A00000004000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens6,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts FIFO Error/Sec,10029,5,1617690412
03000200BA20000001000000060000001A00000005000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens6,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Frame Error/Sec,10029,6,1617690412
03000200BA20000001000000060000001A00000006000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens6,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts compressed/Sec,10029,7,1617690412
03000200BA20000001000000060000001A00000007000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens6,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts multicast/Sec,10029,8,1617690412
03000200BA20000001000000060000001A00000008000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens6,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Throughput (Kbps),10029,9,1617690412
03000200BA20000001000000060000001A00000009000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens6,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts OK/Sec,10029,10,1617690412
03000200BA20000001000000060000001A0000000A000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens6,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts Error/Sec,10029,11,1617690412
03000200BA20000001000000060000001A0000000B000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens6,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts Dropped/Sec,10029,12,1617690412
03000200BA20000001000000060000001A0000000C000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens6,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts FIFO Error/Sec,10029,13,1617690412
03000200BA20000001000000060000001A0000000D000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens6,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts colls/Sec,10029,14,1617690412
03000200BA20000001000000060000001A0000000E000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens6,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts carrier/Sec,10029,15,1617690412
03000200BA20000001000000060000001A0000000F000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens6,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts compressed/Sec,10029,16,1617690412
03000200BA20000001000000070000001A00000000000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens7,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Throughput (Kbps),10029,1,1617690412
03000200BA20000001000000070000001A00000001000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens7,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts OK/Sec,10029,2,1617690412
03000200BA20000001000000070000001A00000002000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens7,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Error/Sec,10029,3,1617690412
03000200BA20000001000000070000001A00000003000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens7,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Dropped/Sec,10029,4,1617690412
03000200BA20000001000000070000001A00000004000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens7,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts FIFO Error/Sec,10029,5,1617690412
03000200BA20000001000000070000001A00000005000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens7,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Frame Error/Sec,10029,6,1617690412
03000200BA20000001000000070000001A00000006000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens7,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts compressed/Sec,10029,7,1617690412
03000200BA20000001000000070000001A00000007000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens7,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts multicast/Sec,10029,8,1617690412
03000200BA20000001000000070000001A00000008000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens7,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Throughput (Kbps),10029,9,1617690412
03000200BA20000001000000070000001A00000009000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens7,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts OK/Sec,10029,10,1617690412
03000200BA20000001000000070000001A0000000A000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens7,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts Error/Sec,10029,11,1617690412
03000200BA20000001000000070000001A0000000B000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens7,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts Dropped/Sec,10029,12,1617690412
03000200BA20000001000000070000001A0000000C000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens7,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts FIFO Error/Sec,10029,13,1617690412
03000200BA20000001000000070000001A0000000D000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens7,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts colls/Sec,10029,14,1617690412
03000200BA20000001000000070000001A0000000E000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens7,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts carrier/Sec,10029,15,1617690412
03000200BA20000001000000070000001A0000000F000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens7,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts compressed/Sec,10029,16,1617690412
03000200BA20000001000000080000001A00000000000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens8,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Throughput (Kbps),10029,1,1617690412
03000200BA20000001000000080000001A00000001000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens8,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts OK/Sec,10029,2,1617690412
03000200BA20000001000000080000001A00000002000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens8,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Error/Sec,10029,3,1617690412
03000200BA20000001000000080000001A00000003000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens8,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Dropped/Sec,10029,4,1617690412
03000200BA20000001000000080000001A00000004000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens8,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts FIFO Error/Sec,10029,5,1617690412
03000200BA20000001000000080000001A00000005000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens8,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Frame Error/Sec,10029,6,1617690412
03000200BA20000001000000080000001A00000006000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens8,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts compressed/Sec,10029,7,1617690412
03000200BA20000001000000080000001A00000007000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens8,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts multicast/Sec,10029,8,1617690412
03000200BA20000001000000080000001A00000008000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens8,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Throughput (Kbps),10029,9,1617690412
03000200BA20000001000000080000001A00000009000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens8,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts OK/Sec,10029,10,1617690412
03000200BA20000001000000080000001A0000000A000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens8,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts Error/Sec,10029,11,1617690412
03000200BA20000001000000080000001A0000000B000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens8,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts Dropped/Sec,10029,12,1617690412
03000200BA20000001000000080000001A0000000C000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens8,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts FIFO Error/Sec,10029,13,1617690412
03000200BA20000001000000080000001A0000000D000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens8,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts colls/Sec,10029,14,1617690412
03000200BA20000001000000080000001A0000000E000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens8,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts carrier/Sec,10029,15,1617690412
03000200BA20000001000000080000001A0000000F000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens8,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts compressed/Sec,10029,16,1617690412
03000200BA20000001000000090000001A00000000000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens9,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Throughput (Kbps),10029,1,1617690412
03000200BA20000001000000090000001A00000001000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens9,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts OK/Sec,10029,2,1617690412
03000200BA20000001000000090000001A00000002000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens9,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Error/Sec,10029,3,1617690412
03000200BA20000001000000090000001A00000003000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens9,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Dropped/Sec,10029,4,1617690412
03000200BA20000001000000090000001A00000004000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens9,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts FIFO Error/Sec,10029,5,1617690412
03000200BA20000001000000090000001A00000005000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens9,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Frame Error/Sec,10029,6,1617690412
03000200BA20000001000000090000001A00000006000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens9,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts compressed/Sec,10029,7,1617690412
03000200BA20000001000000090000001A00000007000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens9,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts multicast/Sec,10029,8,1617690412
03000200BA20000001000000090000001A00000008000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens9,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Throughput (Kbps),10029,9,1617690412
03000200BA20000001000000090000001A00000009000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens9,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts OK/Sec,10029,10,1617690412
03000200BA20000001000000090000001A0000000A000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens9,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts Error/Sec,10029,11,1617690412
03000200BA20000001000000090000001A0000000B000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens9,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts Dropped/Sec,10029,12,1617690412
03000200BA20000001000000090000001A0000000C000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens9,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts FIFO Error/Sec,10029,13,1617690412
03000200BA20000001000000090000001A0000000D000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens9,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts colls/Sec,10029,14,1617690412
03000200BA20000001000000090000001A0000000E000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens9,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts carrier/Sec,10029,15,1617690412
03000200BA20000001000000090000001A0000000F000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0>Interface:ens9,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts compressed/Sec,10029,16,1617690412
03000200951E000000000000070000001300020000000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain0,MGType:Network Metrics>MGroup:TCP States V3>Metric:Established,10976,1,1617690412
03000200951E000000000000070000001300020001000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain0,MGType:Network Metrics>MGroup:TCP States V3>Metric:SynSent,10976,2,1617690412
03000200951E000000000000070000001300020002000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain0,MGType:Network Metrics>MGroup:TCP States V3>Metric:SynRcvd,10976,3,1617690412
03000200951E000000000000070000001300020003000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain0,MGType:Network Metrics>MGroup:TCP States V3>Metric:FinWait1,10976,4,1617690412
03000200951E000000000000070000001300020004000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain0,MGType:Network Metrics>MGroup:TCP States V3>Metric:FinWait2,10976,5,1617690412
03000200951E000000000000070000001300020005000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain0,MGType:Network Metrics>MGroup:TCP States V3>Metric:TimeWait,10976,6,1617690412
03000200951E000000000000070000001300020006000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain0,MGType:Network Metrics>MGroup:TCP States V3>Metric:Closed,10976,7,1617690412
03000200951E000000000000070000001300020007000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain0,MGType:Network Metrics>MGroup:TCP States V3>Metric:CloseWait,10976,8,1617690412
03000200951E000000000000070000001300020008000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain0,MGType:Network Metrics>MGroup:TCP States V3>Metric:LastAck,10976,9,1617690412
03000200951E000000000000070000001300020009000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain0,MGType:Network Metrics>MGroup:TCP States V3>Metric:Listen,10976,10,1617690412
03000200951E00000000000007000000130002000A000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain0,MGType:Network Metrics>MGroup:TCP States V3>Metric:Closing,10976,11,1617690412
03000200951E00000000000007000000130002000B000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain0,MGType:Network Metrics>MGroup:TCP States V3>Metric:Send Queue Size (Bytes),10976,12,1617690412
03000200951E00000000000007000000130002000C000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain0,MGType:Network Metrics>MGroup:TCP States V3>Metric:Receive Queue Size (Bytes),10976,13,1617690412
03000200951E000000000000080000001300020000000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain1,MGType:Network Metrics>MGroup:TCP States V3>Metric:Established,10976,1,1617690412
03000200951E000000000000080000001300020001000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain1,MGType:Network Metrics>MGroup:TCP States V3>Metric:SynSent,10976,2,1617690412
03000200951E000000000000080000001300020002000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain1,MGType:Network Metrics>MGroup:TCP States V3>Metric:SynRcvd,10976,3,1617690412
03000200951E000000000000080000001300020003000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain1,MGType:Network Metrics>MGroup:TCP States V3>Metric:FinWait1,10976,4,1617690412
03000200951E000000000000080000001300020004000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain1,MGType:Network Metrics>MGroup:TCP States V3>Metric:FinWait2,10976,5,1617690412
03000200951E000000000000080000001300020005000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain1,MGType:Network Metrics>MGroup:TCP States V3>Metric:TimeWait,10976,6,1617690412
03000200951E000000000000080000001300020006000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain1,MGType:Network Metrics>MGroup:TCP States V3>Metric:Closed,10976,7,1617690412
03000200951E000000000000080000001300020007000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain1,MGType:Network Metrics>MGroup:TCP States V3>Metric:CloseWait,10976,8,1617690412
03000200951E000000000000080000001300020008000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain1,MGType:Network Metrics>MGroup:TCP States V3>Metric:LastAck,10976,9,1617690412
03000200951E000000000000080000001300020009000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain1,MGType:Network Metrics>MGroup:TCP States V3>Metric:Listen,10976,10,1617690412
03000200951E00000000000008000000130002000A000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain1,MGType:Network Metrics>MGroup:TCP States V3>Metric:Closing,10976,11,1617690412
03000200951E00000000000008000000130002000B000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain1,MGType:Network Metrics>MGroup:TCP States V3>Metric:Send Queue Size (Bytes),10976,12,1617690412
03000200951E00000000000008000000130002000C000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain1,MGType:Network Metrics>MGroup:TCP States V3>Metric:Receive Queue Size (Bytes),10976,13,1617690412
03000200951E000000000000090000001300020000000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain2,MGType:Network Metrics>MGroup:TCP States V3>Metric:Established,10976,1,1617690412
03000200951E000000000000090000001300020001000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain2,MGType:Network Metrics>MGroup:TCP States V3>Metric:SynSent,10976,2,1617690412
03000200951E000000000000090000001300020002000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain2,MGType:Network Metrics>MGroup:TCP States V3>Metric:SynRcvd,10976,3,1617690412
03000200951E000000000000090000001300020003000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain2,MGType:Network Metrics>MGroup:TCP States V3>Metric:FinWait1,10976,4,1617690412
03000200951E000000000000090000001300020004000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain2,MGType:Network Metrics>MGroup:TCP States V3>Metric:FinWait2,10976,5,1617690412
03000200951E000000000000090000001300020005000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain2,MGType:Network Metrics>MGroup:TCP States V3>Metric:TimeWait,10976,6,1617690412
03000200951E000000000000090000001300020006000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain2,MGType:Network Metrics>MGroup:TCP States V3>Metric:Closed,10976,7,1617690412
03000200951E000000000000090000001300020007000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain2,MGType:Network Metrics>MGroup:TCP States V3>Metric:CloseWait,10976,8,1617690412
03000200951E000000000000090000001300020008000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain2,MGType:Network Metrics>MGroup:TCP States V3>Metric:LastAck,10976,9,1617690412
03000200951E000000000000090000001300020009000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain2,MGType:Network Metrics>MGroup:TCP States V3>Metric:Listen,10976,10,1617690412
